Order ID,Date,Product Category,Product,Region,Quantity,SalesAmount,Cost,Profit,ProfitMargin
ORD-84069,2024-07-22,Clothing,Jeans,Middle East & Africa,3,275.05,117.81,157.24,0.5717
ORD-34930,2024-07-22,Accessories,Smartwatches,North America,4,462.74,199.17,263.58,0.5696
ORD-78247,2024-07-22,Clothing,Jeans,Middle East & Africa,2,87.69,36.0,51.69,0.5895
ORD-91541,2024-07-22,Electronics,Tablets,Asia Pacific,4,6025.52,4740.05,1285.47,0.2133
ORD-62666,2024-07-22,Clothing,Sneakers,Asia Pacific,3,165.84,59.64,106.2,0.6404
ORD-99099,2024-07-22,Home Goods,Sofas,Middle East & Africa,3,1570.14,1088.62,481.52,0.3067
ORD-94474,2024-07-22,Electronics,Tablets,Latin America,6,4746.67,3202.17,1544.5,0.3254
ORD-71636,2024-07-22,Home Goods,Chairs,North America,7,1652.62,1021.52,631.1,0.3819
ORD-93913,2024-07-22,Home Goods,Chairs,North America,6,2685.3,1382.93,1302.37,0.485
ORD-79430,2024-07-22,Home Goods,Desks,Middle East & Africa,4,2403.33,1304.23,1099.1,0.4573
ORD-32606,2024-07-22,Accessories,Backpacks,Europe,1,102.37,56.65,45.72,0.4466
ORD-61262,2024-07-22,Accessories,Headphones,Asia Pacific,5,550.5,267.31,283.19,0.5144
ORD-61639,2024-07-23,Home Goods,Chairs,Latin America,4,1690.78,932.34,758.44,0.4486
ORD-65021,2024-07-23,Home Goods,Desks,Middle East & Africa,8,3630.44,2258.66,1371.79,0.3779
ORD-91611,2024-07-23,Clothing,T-Shirts,Europe,10,677.77,326.45,351.32,0.5183
ORD-79303,2024-07-23,Clothing,T-Shirts,North America,10,979.25,403.6,575.65,0.5879
ORD-85047,2024-07-23,Electronics,Monitors,North America,2,1875.38,1138.26,737.12,0.3931
ORD-68764,2024-07-23,Home Goods,Desks,Asia Pacific,10,7269.81,4694.79,2575.01,0.3542
ORD-43255,2024-07-23,Electronics,Smartphones,Asia Pacific,5,1676.25,1214.48,461.78,0.2755
ORD-58351,2024-07-23,Clothing,Jackets,Latin America,9,402.89,136.11,266.78,0.6622
ORD-94891,2024-07-23,Home Goods,Desks,Latin America,9,3475.41,2269.41,1205.99,0.347
ORD-40064,2024-07-23,Electronics,Laptops,North America,10,18559.14,13654.92,4904.22,0.2642
ORD-91915,2024-07-23,Accessories,Headphones,North America,10,627.57,367.59,259.98,0.4143
ORD-37373,2024-07-23,Clothing,Jeans,Latin America,2,173.11,73.26,99.86,0.5768
ORD-54707,2024-07-23,Electronics,Laptops,Middle East & Africa,9,13710.09,9431.32,4278.77,0.3121
ORD-19684,2024-07-23,Home Goods,Sofas,Latin America,2,317.55,174.64,142.91,0.45
ORD-48771,2024-07-23,Clothing,Sneakers,Latin America,9,307.05,137.36,169.69,0.5527
ORD-21925,2024-07-24,Home Goods,Desks,Europe,8,2195.01,1216.71,978.3,0.4457
ORD-78874,2024-07-24,Home Goods,Chairs,Europe,6,1046.45,695.81,350.64,0.3351
ORD-36921,2024-07-24,Clothing,Sneakers,North America,2,167.72,76.36,91.36,0.5447
ORD-97339,2024-07-24,Clothing,Jeans,Europe,3,406.22,161.32,244.9,0.6029
ORD-62901,2024-07-24,Home Goods,Chairs,Europe,3,1195.67,759.82,435.85,0.3645
ORD-28068,2024-07-24,Home Goods,Desks,Latin America,10,5682.7,3441.01,2241.7,0.3945
ORD-67939,2024-07-24,Accessories,Backpacks,Middle East & Africa,2,469.17,252.33,216.84,0.4622
ORD-94926,2024-07-24,Electronics,Monitors,Europe,7,6027.95,3805.56,2222.39,0.3687
ORD-24666,2024-07-24,Accessories,Smartwatches,North America,10,364.54,150.97,213.57,0.5859
ORD-65839,2024-07-24,Home Goods,Desks,Latin America,6,3244.95,1796.02,1448.94,0.4465
ORD-89172,2024-07-24,Accessories,Backpacks,Middle East & Africa,5,1118.95,608.55,510.41,0.4561
ORD-79954,2024-07-24,Home Goods,Desks,Middle East & Africa,9,3628.86,1955.14,1673.72,0.4612
ORD-19480,2024-07-25,Accessories,Headphones,Latin America,3,455.05,244.81,210.24,0.462
ORD-69884,2024-07-25,Home Goods,Desks,Asia Pacific,1,163.93,90.89,73.04,0.4456
ORD-53822,2024-07-25,Electronics,Laptops,Asia Pacific,8,7797.06,5221.57,2575.49,0.3303
ORD-15078,2024-07-25,Electronics,Smartphones,North America,4,4759.95,3421.4,1338.55,0.2812
ORD-97339,2024-07-25,Electronics,Laptops,Asia Pacific,3,3158.31,2324.39,833.92,0.264
ORD-80354,2024-07-25,Home Goods,Lamps,Middle East & Africa,4,2844.71,1671.27,1173.44,0.4125
ORD-10670,2024-07-25,Electronics,Monitors,Europe,7,3229.8,2114.76,1115.05,0.3452
ORD-48334,2024-07-25,Electronics,Laptops,North America,5,3019.66,2131.58,888.09,0.2941
ORD-88854,2024-07-25,Clothing,Sneakers,North America,3,432.52,203.79,228.73,0.5288
ORD-89964,2024-07-25,Clothing,T-Shirts,Asia Pacific,8,763.55,379.59,383.97,0.5029
ORD-37133,2024-07-25,Home Goods,Lamps,Latin America,10,5833.36,3809.1,2024.26,0.347
ORD-94973,2024-07-26,Home Goods,Sofas,Europe,5,2466.99,1436.75,1030.25,0.4176
ORD-40293,2024-07-26,Clothing,Jackets,Middle East & Africa,7,665.13,258.86,406.28,0.6108
ORD-84032,2024-07-26,Home Goods,Sofas,Europe,3,1351.06,916.03,435.02,0.322
ORD-18649,2024-07-26,Accessories,Headphones,Asia Pacific,8,809.56,424.19,385.38,0.476
ORD-20804,2024-07-26,Electronics,Tablets,Latin America,8,7767.38,5947.76,1819.62,0.2343
ORD-80361,2024-07-26,Home Goods,Chairs,Latin America,7,727.26,414.55,312.71,0.43
ORD-50154,2024-07-26,Home Goods,Chairs,North America,2,1299.82,825.94,473.88,0.3646
ORD-81192,2024-07-26,Electronics,Laptops,Europe,3,5857.92,3825.16,2032.77,0.347
ORD-36143,2024-07-26,Clothing,Sneakers,Europe,10,259.52,108.78,150.74,0.5808
ORD-99145,2024-07-26,Home Goods,Sofas,Europe,3,1445.72,886.13,559.59,0.3871
ORD-92172,2024-07-26,Home Goods,Sofas,Europe,1,543.9,351.81,192.09,0.3532
ORD-50700,2024-07-27,Accessories,Smartwatches,North America,3,583.88,261.84,322.05,0.5516
ORD-70280,2024-07-27,Accessories,Headphones,Latin America,1,218.35,108.04,110.31,0.5052
ORD-36751,2024-07-27,Accessories,Headphones,Middle East & Africa,7,1992.03,952.02,1040.01,0.5221
ORD-56883,2024-07-27,Electronics,Monitors,Asia Pacific,4,5556.94,3467.48,2089.47,0.376
ORD-40580,2024-07-27,Electronics,Laptops,North America,4,6477.64,4186.07,2291.57,0.3538
ORD-87287,2024-07-27,Electronics,Tablets,Europe,6,6766.94,5138.93,1628.01,0.2406
ORD-76010,2024-07-27,Accessories,Chargers,North America,10,1319.9,761.27,558.63,0.4232
ORD-81932,2024-07-27,Electronics,Monitors,Asia Pacific,5,9016.18,6151.94,2864.24,0.3177
ORD-32889,2024-07-28,Home Goods,Desks,Middle East & Africa,1,50.95,26.64,24.3,0.4771
ORD-83380,2024-07-28,Electronics,Laptops,Latin America,10,13524.76,8154.75,5370.01,0.3971
ORD-52059,2024-07-28,Accessories,Chargers,Latin America,9,2390.6,1322.83,1067.77,0.4467
ORD-10168,2024-07-28,Clothing,Jeans,Europe,7,623.8,194.83,428.97,0.6877
ORD-85101,2024-07-28,Accessories,Smartwatches,Middle East & Africa,2,540.83,313.93,226.9,0.4195
ORD-49317,2024-07-28,Home Goods,Desks,Latin America,4,1999.61,1245.57,754.04,0.3771
ORD-23123,2024-07-28,Electronics,Monitors,Europe,5,9627.17,7551.09,2076.08,0.2156
ORD-36626,2024-07-28,Accessories,Backpacks,Europe,3,434.37,234.8,199.57,0.4594
ORD-73378,2024-07-28,Home Goods,Sofas,Middle East & Africa,5,3323.74,1766.07,1557.67,0.4686
ORD-25166,2024-07-28,Clothing,T-Shirts,Latin America,10,554.96,173.19,381.77,0.6879
ORD-46865,2024-07-28,Home Goods,Lamps,Latin America,5,307.49,173.63,133.86,0.4353
ORD-36619,2024-07-28,Accessories,Smartwatches,North America,4,904.6,380.68,523.92,0.5792
ORD-63481,2024-07-28,Clothing,Sneakers,Europe,2,104.29,39.64,64.66,0.6199
ORD-62907,2024-07-28,Electronics,Laptops,Europe,6,7677.19,6063.05,1614.13,0.2103
ORD-43756,2024-07-28,Clothing,T-Shirts,Asia Pacific,6,794.22,361.78,432.44,0.5445
ORD-58938,2024-07-28,Accessories,Backpacks,Middle East & Africa,5,145.27,62.66,82.61,0.5687
ORD-46515,2024-07-28,Accessories,Backpacks,North America,7,1189.85,680.61,509.24,0.428
ORD-91482,2024-07-29,Electronics,Monitors,Latin America,8,9636.12,5851.27,3784.85,0.3928
ORD-32884,2024-07-29,Clothing,T-Shirts,Middle East & Africa,9,822.23,384.78,437.45,0.532
ORD-88153,2024-07-29,Clothing,Sneakers,Middle East & Africa,3,122.78,41.61,81.17,0.6611
ORD-30446,2024-07-29,Electronics,Laptops,Latin America,6,5992.97,3861.81,2131.16,0.3556
ORD-50498,2024-07-29,Clothing,Jackets,Latin America,5,739.41,271.04,468.36,0.6334
ORD-13684,2024-07-29,Clothing,Jeans,Middle East & Africa,6,736.8,248.02,488.79,0.6634
ORD-55951,2024-07-29,Home Goods,Desks,Latin America,3,1043.19,678.96,364.23,0.3492
ORD-72171,2024-07-29,Clothing,Sneakers,North America,2,93.14,31.54,61.59,0.6613
ORD-24656,2024-07-29,Clothing,T-Shirts,Middle East & Africa,4,430.69,136.25,294.44,0.6836
ORD-28993,2024-07-30,Electronics,Smartphones,North America,9,6945.2,5398.4,1546.8,0.2227
ORD-36189,2024-07-30,Electronics,Laptops,North America,5,6541.22,4087.24,2453.98,0.3752
ORD-13145,2024-07-30,Home Goods,Lamps,Latin America,4,1309.34,843.94,465.4,0.3554
ORD-23184,2024-07-30,Electronics,Laptops,Middle East & Africa,3,3332.74,2152.66,1180.08,0.3541
ORD-56649,2024-07-30,Home Goods,Lamps,Europe,5,3756.77,2541.9,1214.87,0.3234
ORD-32596,2024-07-30,Electronics,Tablets,North America,1,1336.38,1045.24,291.14,0.2179
ORD-20264,2024-07-30,Accessories,Headphones,North America,6,113.62,62.53,51.09,0.4496
ORD-28178,2024-07-30,Electronics,Tablets,North America,6,3471.58,2773.89,697.69,0.201
ORD-83143,2024-07-30,Electronics,Smartphones,North America,1,1247.63,927.39,320.24,0.2567
ORD-31889,2024-07-30,Electronics,Monitors,Middle East & Africa,7,8719.97,5485.95,3234.01,0.3709
ORD-75853,2024-07-30,Electronics,Tablets,Asia Pacific,6,11478.0,7357.07,4120.92,0.359
ORD-95418,2024-07-30,Home Goods,Sofas,Europe,8,1926.5,1310.33,616.18,0.3198
ORD-60457,2024-07-30,Home Goods,Desks,Asia Pacific,10,5032.2,3243.16,1789.04,0.3555
ORD-90366,2024-07-31,Home Goods,Chairs,Asia Pacific,8,6223.39,3711.73,2511.66,0.4036
ORD-62301,2024-07-31,Clothing,T-Shirts,Europe,10,1407.67,481.43,926.24,0.658
ORD-65443,2024-07-31,Electronics,Smartphones,North America,6,8171.45,4911.73,3259.72,0.3989
ORD-50842,2024-07-31,Home Goods,Desks,Middle East & Africa,4,1619.37,1046.76,572.62,0.3536
ORD-54331,2024-07-31,Clothing,Jeans,Europe,8,928.86,436.66,492.2,0.5299
ORD-12946,2024-07-31,Clothing,T-Shirts,Asia Pacific,1,92.46,45.42,47.04,0.5088
ORD-56363,2024-07-31,Electronics,Monitors,Asia Pacific,8,9695.46,6713.2,2982.26,0.3076
ORD-45655,2024-07-31,Clothing,Jeans,Latin America,5,207.62,101.76,105.86,0.5099
ORD-77634,2024-07-31,Clothing,T-Shirts,Latin America,3,413.16,174.07,239.09,0.5787
ORD-32352,2024-07-31,Electronics,Laptops,Asia Pacific,5,3471.1,2746.22,724.87,0.2088
ORD-13873,2024-07-31,Home Goods,Lamps,Middle East & Africa,1,376.75,261.53,115.22,0.3058
ORD-37107,2024-07-31,Home Goods,Lamps,Middle East & Africa,8,2545.83,1486.97,1058.85,0.4159
ORD-98853,2024-08-01,Clothing,Jackets,North America,8,274.22,100.2,174.02,0.6346
ORD-28766,2024-08-01,Home Goods,Sofas,Latin America,9,4602.01,2637.5,1964.51,0.4269
ORD-67263,2024-08-01,Electronics,Monitors,Latin America,5,7200.84,4720.02,2480.81,0.3445
ORD-99624,2024-08-01,Electronics,Laptops,Europe,8,13375.7,10547.41,2828.3,0.2115
ORD-45424,2024-08-01,Accessories,Chargers,Latin America,8,556.1,314.64,241.47,0.4342
ORD-99202,2024-08-01,Accessories,Backpacks,North America,8,725.44,323.89,401.56,0.5535
ORD-65234,2024-08-01,Clothing,Jeans,Asia Pacific,8,466.85,160.12,306.73,0.657
ORD-47112,2024-08-01,Electronics,Monitors,Asia Pacific,2,1251.67,983.53,268.14,0.2142
ORD-90906,2024-08-01,Clothing,T-Shirts,Middle East & Africa,9,996.6,495.94,500.66,0.5024
ORD-80019,2024-08-01,Home Goods,Lamps,Middle East & Africa,10,1943.8,1157.85,785.96,0.4043
ORD-59517,2024-08-01,Home Goods,Sofas,Latin America,4,1373.04,879.59,493.45,0.3594
ORD-88194,2024-08-01,Accessories,Chargers,Middle East & Africa,10,2126.26,1035.65,1090.61,0.5129
ORD-32954,2024-08-01,Electronics,Smartphones,North America,8,5231.71,3239.88,1991.84,0.3807
ORD-44782,2024-08-01,Accessories,Backpacks,Latin America,3,500.87,295.13,205.74,0.4108
ORD-33242,2024-08-01,Electronics,Laptops,Europe,9,17648.25,11193.22,6455.03,0.3658
ORD-96425,2024-08-02,Accessories,Backpacks,Middle East & Africa,3,807.11,410.07,397.04,0.4919
ORD-73913,2024-08-02,Electronics,Monitors,Latin America,2,1877.21,1426.54,450.67,0.2401
ORD-26604,2024-08-02,Accessories,Backpacks,Middle East & Africa,6,863.34,362.53,500.81,0.5801
ORD-44451,2024-08-02,Clothing,Sneakers,Latin America,6,255.12,125.7,129.42,0.5073
ORD-50705,2024-08-02,Home Goods,Chairs,Europe,1,782.67,434.05,348.62,0.4454
ORD-30312,2024-08-02,Accessories,Headphones,Asia Pacific,9,1433.35,837.03,596.32,0.416
ORD-90261,2024-08-02,Clothing,Jeans,Europe,6,445.51,173.05,272.46,0.6116
ORD-29135,2024-08-02,Home Goods,Chairs,Middle East & Africa,6,3612.08,1845.27,1766.8,0.4891
ORD-57389,2024-08-02,Accessories,Backpacks,Middle East & Africa,5,1390.54,672.71,717.83,0.5162
ORD-52289,2024-08-02,Electronics,Laptops,Asia Pacific,7,2225.44,1562.85,662.59,0.2977
ORD-10122,2024-08-02,Electronics,Tablets,Middle East & Africa,5,4821.39,3834.21,987.18,0.2048
ORD-72036,2024-08-02,Electronics,Smartphones,Latin America,9,14014.22,10691.88,3322.35,0.2371
ORD-44267,2024-08-02,Electronics,Tablets,North America,9,11245.02,8636.35,2608.67,0.232
ORD-96525,2024-08-02,Accessories,Headphones,Asia Pacific,5,1461.78,713.25,748.53,0.5121
ORD-46469,2024-08-03,Home Goods,Lamps,Middle East & Africa,9,5008.7,2876.65,2132.05,0.4257
ORD-41661,2024-08-03,Accessories,Chargers,Asia Pacific,6,253.99,149.21,104.78,0.4125
ORD-61515,2024-08-03,Home Goods,Lamps,North America,6,3994.46,2697.35,1297.12,0.3247
ORD-78838,2024-08-03,Clothing,Sneakers,Asia Pacific,9,1218.07,411.72,806.36,0.662
ORD-35248,2024-08-03,Clothing,T-Shirts,North America,3,243.99,103.46,140.52,0.5759
ORD-58895,2024-08-03,Accessories,Headphones,Asia Pacific,6,1167.32,576.52,590.8,0.5061
ORD-15445,2024-08-03,Home Goods,Sofas,Europe,1,648.23,443.08,205.14,0.3165
ORD-50773,2024-08-03,Electronics,Smartphones,Asia Pacific,9,6907.79,5423.75,1484.04,0.2148
ORD-49448,2024-08-03,Home Goods,Sofas,Asia Pacific,5,1271.2,844.14,427.06,0.3359
ORD-80109,2024-08-03,Accessories,Backpacks,Middle East & Africa,3,274.78,144.57,130.22,0.4739
ORD-69184,2024-08-03,Clothing,Jeans,Asia Pacific,7,505.53,192.25,313.28,0.6197
ORD-71870,2024-08-03,Clothing,Jeans,North America,1,46.14,20.51,25.62,0.5554
ORD-30512,2024-08-04,Clothing,Sneakers,North America,7,940.49,429.39,511.1,0.5434
ORD-20183,2024-08-04,Accessories,Chargers,Middle East & Africa,2,305.74,181.39,124.35,0.4067
ORD-60040,2024-08-04,Accessories,Backpacks,Latin America,4,451.19,204.37,246.82,0.547
ORD-15440,2024-08-04,Electronics,Tablets,Asia Pacific,8,5917.25,3813.55,2103.7,0.3555
ORD-31943,2024-08-04,Home Goods,Lamps,Latin America,3,1167.57,737.02,430.55,0.3688
ORD-38815,2024-08-04,Home Goods,Lamps,Asia Pacific,7,5300.87,3000.7,2300.17,0.4339
ORD-14654,2024-08-04,Clothing,Sneakers,Latin America,2,166.28,80.74,85.54,0.5144
ORD-66072,2024-08-04,Home Goods,Sofas,Middle East & Africa,10,7492.59,3893.89,3598.7,0.4803
ORD-15438,2024-08-04,Home Goods,Chairs,Middle East & Africa,6,4434.11,2284.06,2150.05,0.4849
ORD-70416,2024-08-05,Electronics,Monitors,Europe,10,8988.95,6496.52,2492.43,0.2773
ORD-95662,2024-08-05,Home Goods,Lamps,Latin America,4,1737.7,956.72,780.99,0.4494
ORD-60498,2024-08-05,Clothing,Sneakers,Asia Pacific,1,23.95,9.22,14.73,0.6151
ORD-94299,2024-08-05,Home Goods,Desks,Middle East & Africa,8,2921.84,1751.32,1170.53,0.4006
ORD-91961,2024-08-05,Clothing,Jeans,North America,1,64.88,22.61,42.27,0.6514
ORD-57282,2024-08-05,Accessories,Chargers,Europe,8,1923.29,1016.47,906.82,0.4715
ORD-81597,2024-08-05,Electronics,Laptops,North America,9,14872.18,9947.77,4924.41,0.3311
ORD-73556,2024-08-05,Electronics,Smartphones,Middle East & Africa,5,2276.13,1649.52,626.61,0.2753
ORD-46526,2024-08-05,Clothing,Jackets,Europe,3,386.43,146.09,240.34,0.6219
ORD-11698,2024-08-05,Accessories,Chargers,Latin America,7,1137.78,580.07,557.71,0.4902
ORD-86799,2024-08-05,Accessories,Headphones,Asia Pacific,6,485.34,261.3,224.04,0.4616
ORD-57163,2024-08-05,Accessories,Backpacks,Asia Pacific,3,675.3,388.47,286.82,0.4247
ORD-52570,2024-08-05,Electronics,Tablets,Europe,8,11936.9,9044.56,2892.35,0.2423
ORD-70674,2024-08-05,Electronics,Tablets,Europe,10,13097.61,7915.29,5182.32,0.3957
ORD-53328,2024-08-05,Home Goods,Sofas,Latin America,10,3071.44,2116.52,954.93,0.3109
ORD-80500,2024-08-05,Accessories,Headphones,North America,1,47.53,23.74,23.8,0.5006
ORD-56352,2024-08-05,Home Goods,Sofas,Latin America,4,2159.42,1092.51,1066.91,0.4941
ORD-44297,2024-08-06,Clothing,Jackets,Europe,8,692.49,252.43,440.06,0.6355
ORD-56988,2024-08-06,Home Goods,Desks,Middle East & Africa,5,1988.18,997.33,990.85,0.4984
ORD-36454,2024-08-06,Accessories,Chargers,Middle East & Africa,2,575.91,239.9,336.01,0.5834
ORD-71829,2024-08-06,Electronics,Tablets,Asia Pacific,7,10747.1,7132.66,3614.44,0.3363
ORD-53501,2024-08-06,Electronics,Tablets,Europe,7,11826.38,9396.63,2429.75,0.2055
ORD-77671,2024-08-06,Clothing,T-Shirts,Asia Pacific,3,139.2,52.17,87.03,0.6252
ORD-20078,2024-08-06,Electronics,Smartphones,Asia Pacific,10,13445.24,10196.78,3248.46,0.2416
ORD-27543,2024-08-06,Accessories,Backpacks,Middle East & Africa,2,558.27,248.68,309.59,0.5546
ORD-59434,2024-08-06,Clothing,Sneakers,Latin America,8,450.18,140.44,309.73,0.688
ORD-11896,2024-08-06,Electronics,Laptops,Latin America,3,1453.9,1046.22,407.68,0.2804
ORD-51923,2024-08-06,Accessories,Chargers,Latin America,2,35.22,19.66,15.56,0.4419
ORD-57330,2024-08-06,Home Goods,Lamps,Middle East & Africa,8,5605.74,3580.99,2024.75,0.3612
ORD-16731,2024-08-06,Clothing,Jeans,Latin America,6,879.89,412.43,467.46,0.5313
ORD-74743,2024-08-06,Accessories,Chargers,Europe,9,2512.89,1053.11,1459.78,0.5809
ORD-80753,2024-08-06,Home Goods,Desks,Latin America,3,1917.56,1200.85,716.71,0.3738
ORD-77121,2024-08-06,Home Goods,Desks,North America,8,3279.83,2162.34,1117.5,0.3407
ORD-19580,2024-08-06,Accessories,Chargers,Europe,8,730.85,390.06,340.79,0.4663
ORD-39599,2024-08-06,Home Goods,Chairs,Europe,9,2307.02,1436.81,870.21,0.3772
ORD-47566,2024-08-07,Clothing,Sneakers,Asia Pacific,4,189.93,62.16,127.78,0.6727
ORD-10755,2024-08-07,Clothing,Jackets,Middle East & Africa,5,298.49,127.55,170.94,0.5727
ORD-33637,2024-08-07,Home Goods,Lamps,Asia Pacific,4,221.22,114.25,106.97,0.4835
ORD-50387,2024-08-07,Home Goods,Lamps,Europe,8,1359.88,717.45,642.43,0.4724
ORD-51178,2024-08-07,Clothing,Jeans,Europe,2,125.31,46.41,78.9,0.6296
ORD-74352,2024-08-07,Electronics,Smartphones,Asia Pacific,5,9574.72,5854.3,3720.41,0.3886
ORD-19015,2024-08-07,Accessories,Backpacks,North America,1,232.04,105.35,126.69,0.546
ORD-11605,2024-08-08,Clothing,Jeans,Middle East & Africa,3,197.36,91.18,106.18,0.538
ORD-87057,2024-08-08,Clothing,Jackets,Middle East & Africa,6,688.51,226.01,462.5,0.6717
ORD-61963,2024-08-08,Electronics,Tablets,Asia Pacific,9,12843.11,8347.95,4495.16,0.35
ORD-19736,2024-08-08,Clothing,Jackets,Asia Pacific,2,160.04,58.97,101.07,0.6315
ORD-83642,2024-08-08,Clothing,Jackets,Latin America,6,697.24,270.46,426.78,0.6121
ORD-69960,2024-08-08,Electronics,Tablets,Latin America,9,12237.47,9763.92,2473.56,0.2021
ORD-90753,2024-08-08,Accessories,Smartwatches,North America,2,456.19,258.59,197.6,0.4332
ORD-11406,2024-08-08,Accessories,Backpacks,North America,5,644.51,343.78,300.73,0.4666
ORD-54397,2024-08-08,Accessories,Headphones,Latin America,10,547.82,312.9,234.92,0.4288
ORD-86667,2024-08-08,Accessories,Headphones,Asia Pacific,9,2623.46,1172.67,1450.79,0.553
ORD-69834,2024-08-08,Accessories,Chargers,Asia Pacific,6,1361.19,610.79,750.39,0.5513
ORD-42084,2024-08-08,Clothing,Sneakers,Middle East & Africa,8,1035.07,451.09,583.97,0.5642
ORD-65957,2024-08-08,Home Goods,Chairs,Europe,10,663.85,427.13,236.72,0.3566
ORD-84502,2024-08-09,Electronics,Monitors,North America,3,2148.04,1606.77,541.27,0.252
ORD-68291,2024-08-09,Accessories,Backpacks,Europe,9,371.2,193.53,177.67,0.4786
ORD-74107,2024-08-09,Clothing,Jeans,Middle East & Africa,9,994.08,301.12,692.96,0.6971
ORD-48168,2024-08-09,Accessories,Backpacks,Europe,8,900.91,476.51,424.4,0.4711
ORD-43487,2024-08-09,Electronics,Smartphones,Middle East & Africa,6,6236.25,3783.48,2452.77,0.3933
ORD-61951,2024-08-09,Clothing,Sneakers,Asia Pacific,10,1149.74,540.95,608.79,0.5295
ORD-49109,2024-08-09,Accessories,Headphones,Middle East & Africa,5,1042.79,421.24,621.55,0.596
ORD-26394,2024-08-09,Accessories,Headphones,Middle East & Africa,3,384.1,181.66,202.44,0.5271
ORD-40369,2024-08-09,Clothing,Jackets,Middle East & Africa,7,391.72,156.92,234.81,0.5994
ORD-14660,2024-08-09,Accessories,Headphones,Europe,7,1538.59,864.16,674.43,0.4383
ORD-60667,2024-08-09,Electronics,Monitors,North America,8,15150.53,11403.56,3746.96,0.2473
ORD-38254,2024-08-10,Electronics,Laptops,Asia Pacific,9,4926.45,3002.63,1923.82,0.3905
ORD-92764,2024-08-10,Clothing,Jeans,Asia Pacific,9,1295.94,399.85,896.09,0.6915
ORD-16639,2024-08-10,Electronics,Monitors,Asia Pacific,7,12043.86,8532.69,3511.18,0.2915
ORD-42760,2024-08-10,Electronics,Smartphones,Europe,4,5419.93,3565.89,1854.04,0.3421
ORD-36991,2024-08-10,Home Goods,Desks,Middle East & Africa,8,2029.6,1277.77,751.82,0.3704
ORD-89455,2024-08-10,Clothing,T-Shirts,Europe,1,104.12,38.21,65.9,0.633
ORD-57253,2024-08-10,Accessories,Headphones,Latin America,7,1839.61,782.4,1057.21,0.5747
ORD-69711,2024-08-10,Electronics,Smartphones,Asia Pacific,9,16924.91,12734.16,4190.75,0.2476
ORD-27677,2024-08-10,Accessories,Chargers,North America,8,2111.98,920.07,1191.9,0.5644
ORD-89127,2024-08-10,Clothing,Sneakers,Europe,6,517.31,195.14,322.17,0.6228
ORD-22511,2024-08-10,Home Goods,Desks,Europe,8,4746.54,2723.98,2022.56,0.4261
ORD-26531,2024-08-10,Clothing,Jackets,Latin America,2,100.39,36.58,63.81,0.6356
ORD-13658,2024-08-11,Home Goods,Sofas,Asia Pacific,5,3292.34,2102.35,1189.99,0.3614
ORD-53027,2024-08-11,Accessories,Headphones,Latin America,2,363.46,202.79,160.67,0.4421
ORD-29206,2024-08-11,Clothing,Sneakers,Middle East & Africa,5,164.01,80.44,83.57,0.5095
ORD-96021,2024-08-11,Electronics,Tablets,Latin America,1,564.99,362.24,202.75,0.3589
